ORV|2364
P06U9IU5|-14467
C41LZB85|2798
10ST962T|9055
OG15Y|-10223
NO1A0W7|4670
67B8CQM|-1237
202LU35|10762
P153004J18|7386
VMV00|-607
OI7W025FG|-1237
N9KB7B4Q7|-11371
7DQ|-1243
2QBC9OB4C7|4191
HD3OWAOEJ|11936
33CZOK9J76|-6398
AZB966FK|-3179
J758|5565
F93LNL5|-244
70A|-6765
7120|-3521
UND58PSTI5|-12356
3BYWW0375|-3730
VY1Z04E05U|-7901
38X41HL|2200
H0RY38|4807
MB5K84|-7709
U9K|5348
5IG|2343
3JQR7VP22|-8092
4I09H064|533
RS8QP6E|1009
0R36TE7J|-10394
6X6K|-2956
560ZYV322|8540
RAVE04E67P|-3750
N0M|6832
9633G9B5S|2787
1VYU31PIQ|2189
F296289C3A|-37
G3HYO32|-3353
W2NX24|-7994
9TJ|11358
RI51|1289
5II0|3426
Q75|-4859
M8KXR03M1L|-2352
WW06|2098
4A2|13652
10XM18B0T3|-2154
104VZ024E1|739
F97UF0|-8475
R59DGH0TP2|630
3HX98HZ2|5021
ZL4EGUJ1X|-5143
36P84N|7316
3SPXY|-9318
L9Y8F|-2476
90SX5F|-8635
651|6073
T0VDYRUJ|2865
W8U3M4B|-3989
496C7|-1849
4X8LL|2023
8IZTR|4361
8HQ98|-4817
1J72PPE5Z4|5146
0IA|-1237
J34098|-1702
PFJ35F|814
V27Q6|6364
V6K97|-4794
M7I9JX|8087
177XQ84XR2|-8445
812VDWF3|1014
VI17AY|-11468
L5VK673|-9817
814IOV1|451
1AC8|-152
422|-4283
121|1569
77N62A9|-16
C006AG0X9|-11270
CQ5ZIZQ|8578
9B20B9732D|-3873
11U9SFP|-2075
ZBG81FY3LM|-4941
KR2V463|1891
5H2X4E|5628
5YXQ0VU|-9833
0E3F2M|2275
30X|-2910
YZ00N|-3596
3X7029Y067|-14457
523UM4QW|6711
L2B7186MC|-776
0C34WR98L|5093
9UWE4ZD5|1926
Y1F|-8299
8J079|14434
7EV448B0B7|-1843
11I|-10246
O7332G1Q6|3205
MEZHU4S2T0|1575
687L9PV|3566
OJ114RJU3G|571
YE7C1D917|-17745
34B9|-4179
4A4VI2|5371
B4A35O|-4629
5I9|-4182
4CG03OQC|8089
L8184V4W|12444
ZIEG|77
14TXK97N|7721
18U81ZC5|-3984
47IPT4|-12706
9023UT|3375
7N28679O|11734
818489|-4798
875M1GU4|1501
2QJN|2604
9VVE|-3529
36FAM19|-2809
T868AH3|-2860
6LU14GQPC|-15141
H7TT06|1357
2915VV7LG|11176
Q6L|-5068
B459|-2385
DR0|-6654
D05N|-7869
P28G50|-13843
C00M40I201|4021
6V82L58370|5519
OY0Z|-5724
X2X5S|-124
88V11T00|7682
17TA|11889
5V2|-955
M660UFM|342
V8IOZ77B0R|7899
MPDQU|3731
X3EH8M|4776
N0V706|1091
PU0058D2|12440
F1S2D|7790
26Z|-4876
C98Q05IM4|-4919
I0S|-2536
7V1|10593
N4GT3D7I8D|-9150
86L12B57|-7873
J40A|3247
1O5|-11931
H28GI8084R|-2843
D1BP2|10937
031G|9232
320L|-1423
JII9|1852
FE6|-10617
292Y1E2|2317
19D|-287
V9Y714SF|3886
C31|4520
BFR0|8217
AIKPPGUQ7|7195
83F|-5104
95L6Y6|-8899
340Q6Z|-11461
N1813BEJ4|3969
452SL|1521
EJDZ8|6055
6K3|-7022
0A7RCMQZ|10497
N1T4|3620
CGZ|-4561
E35U9G|-1661
3HAIR41|-1080
SMO91P|-1824
ERU|13596
1JEFQ0747D|-3905
FWW65J98|-666
D547059Z8|2993
V7I|-1538
UQ3RS4W|-10221
DDJYEC|-8586
V227|-5248
2H28B|2875
444|-5218
62Z25QEV|8301
Q0ZJJ03|-8544
J48SK9E7A|1720
RSE6K40K|-3002
045IW0F|4753
U6AL9|3522
18730195|-6469
X75O|-7813
BDA7S|-1250
7576YJ|-6843
V1EX|7933
52985QK4L|-4731
6720QH|-1778
F6NLWV3|12330
6WBM02|-1036
XVHQ3V4|5181
DTIPJ|6997
V87|-11629
FN56|2628
19456|-11938
SRR17371|4308
22555|-3889
39P638|-13344
Y0N3Y64UG3|-9213
LU35AQG|12568
WJZ|7353
2BGYD|-11911
80AX7599|-1527
OQD051Z|8925
DJQKR|9318
F9H7|-879
2SPA521O7|-7461
21N0WZ50N|-11758
44460557|-6347
YJ4UX1|-6686
C7UOG|1762
367|-6446
VBWF338|13003
4M2O89|5070
XFC7NK7J|2544
49000WO8J|-5305
4AR63UHBH|-8971
5870BE0|-14816
2712W|-10153
LCB0|-3543
723QB|-11731
442B|7924
NTR27R|-3996
MPJO7MZPJ|1636
BHJ5PB1A|-3248
Q7JLIFFN|-6808
5C0NUJ99|8473
2F833S|-6943
W007EC|6665
AX7|-1732
5WWFCROVP3|-2550
095|-1653
D217XHBO9A|-4617
2L2Q86|-9888
806NCX|7243
6N2Q8|-6053
YZW9794N|4721
N7VULWO6D|1478
0C94J7G|7576
B555Q28|-5533
R311RT8V9|10847
M0J|5754
503G2|5767
Y7UP80ABS|6135
Z0M|-2250
A3413HEZ5Q|-7395
Z872K|-949
NL25GA201|1540
96H|-619
SRLRU4VFM8|633
H0CML7Y|-3893
5X3670|3158
OBF618|-370
1OO95NL39Q|6346
IGF4Z5|1272
CM2OV4O77|-3469
ZOEE|2493
A6RHK|-10576
11GOBG522L|-978
N3A58|-5134
1350DG|-8053
9N926EAW|-6041
N55147JV|4212
B8KC8WQ|11343
DG6J2JR|-7435
6979|-8318
5467VG6|-6280
SNDO1|-762
85622|-5128
W11GKGPAPI|239
0K17X2V|5730
T557D1JAE6|-8962
7GJF0|2427
90Q3HJ3J|1791
FF678SL9UZ|-3328
E4Z638|-6615
2T040R678|-9995
HDO5GX|-1153
398523|-6547
1N9U27|-7414
05C5W2Z8K1|-8184
8J7WA4585P|-7896
EB56CCY6|2849
V5M30EM|-5360
MGDSI69069|-3432
9E973EE73D|-8054
H96HCF|-14535
94TP006|984
RNAX1GKLH|1025
9T7C80O53|-5805
G0084UMXJJ|-3019
F2H9N2CA97|3227
516BY0JT|-96
FJ223329|-11016
GWFM|3657
99R0X0EF|-14313
29ROI5B2D6|-1573
NW33|-6795
Z601|-1703
80N1Z50T|-310
X83LI|11199
BZ6FFFM21F|-3083
A0KS03|-8373
2AW40RFY|-14457
5MGH|-13219
1C9HN83XPQ|-6904
HU35YJM0JO|11778
D1Q0|11392
4UA|6573
0MQ9DH|2342
84248|-9984
9379D1OSQ|621
FHV|-2239
3A9V75T5B1|-513
42I5J5FN|-9800
MT7FAJOA3|-4155
3005|2427
V71J|-1686
D481P|8957
QQ1HN0BW9|-7769
OF5XQ|1666
FM1W12J5|2710
RV4|2162
Y76768KB2|-13544
49M58J|-6816
N93B72|9179
KX0QXFET8|-10566
9MAET|4848
1BQ|3495
U466558G|1527
F21|-3642
0067Q69|-4172
098B1|-1846
R0Q57F92KL|-8602
VFFKP167|-2055
PD76|-8547
77B|-2969
ZZ79|-15814
9B9B7C|2103
V10|-5197
72A29R2|-1598
3290A96|-1843
ZGQ8T18G9|6900
32S|8688
09P0VI|11943
51KXIJD7B9|1725
X98P|2925
R3F38Q2KB|5487
OXDR5|8
VZ4J|-8001
87H2|-16443
T5S9MA2|3433
A97J|-8357
13Y0286|-8408
4ZZ72QQ3I|-3751
77X38H|-12204
8958CLNHT3|-6886
CLFH|-2106
P1J50|-2948
629YX1|-4088
MLK|480
L86|-4374
5DL3ML|10957
VS50|-12267
22J|-4001
W09UUTJ1C|-8806
4S96N0O2QU|-649
99854GX9O|11424
1GV4TZ60V|2927
145|7698
Z88PZ9|4906
L800AXS95|2014
3ZX|-1603
BT0QJU9891|-5684
2GQ0DA12|5242
RK61K2|-9703
W0IFXW5|820
80I00D7V|-5646
245|3053
1WR1FSBQ8|-13415
6F477F|-4755
4EF7J7Q02|-12388
F8B0|2414
NGF2|-1162
J34XM1WPK|-3603
1Q4577M2GV|-1809
IHOU2|-5097
M96N36JGG6|6508
2BG688|7039
6389E|-13229
CK35W4|12941
KJ6IQJ|-2725
RXN914|1736
AIRP0U61U5|11048
X2T62D3CD7|3583
Y2M72HX|-4323
604M|10605
8180X3|9590
7CL|5195
QM4U3Q|11295
NQ1|12031
EPGE7J9KQ1|9900
07PZ3KM|6103
I4Z80|-5666
POZ180VM4|2835
WED|3635
D10TCOX1G|13176
6XR5H4BJP|-3345
7CB72|-5947
5D5M|-6704
ZBXB1TYC|-2357
RY9HN|-5899
G4J2K75P|7790
PYH74IKVP|-4566
0681F3|2062
GX3OKB|-11308
EX24205FSA|-13564
582G|-5917
WN5280N73|-3643
RK02691H8|-2079
UQ94R8|-2206
OBVU90DJ37|2348
5ZL55|-10128
BSZEFV6|486
954|1925
8S68X5H|-794
98C8|2786
07E|-674
U883|1225
4HVR|206
H2VA2|-2006
141JID50|2248
4B0|2510
YQ0K|-9593
74OA1R|-8650
12O5V|8749
Q8X4|8737
1OBJB9X9D|-13219
68N46|-5555
4374D0|3184
9983|2892
X8W9C6K|-540
ES4F|-1615
M7NMF|3010
IJ38GP12|1534
JWHB7|-13954
T2N5TO08R|1938
VLI0V8I|4763
L5Z7T|206
38S7|-12643
390B3A3QL|1870
ZW8|8172
U90Y4F1P|-11806
GG5W3362HH|409
2NS|-4715
19C851|1321
769GK02TW1|-7695
50N5395Q|6684
7V7|-9593
087|-11578
K9E|-1205
LESA|3731
384OK|-4218
6HWHFKIJKO|12687
95V|-3813
7877H88X|3735
55HV8AN8|8824
68GA84BZ62|598
D75M2VPW|-6237
Y2P|-2949
KD08|5412
NZ88Y9|11784
TZ8|1793
RDP30|2704
PE1VS9L|-203
Y6937|2020
07U357|-4693
25KXP1|-4100
1I5PT4HK|7032
V7BHP|107
9400GWV9|9577
9O0KW2QI2S|178
Q02H|7304
379CRS6O|-5739
14JY33A595|6267
YJT4|-10565
X04EFY52Z8|6726
KC40299|3801
JC6UY7WGI|3757
80VTEOZ8|2132
YA6300493R|-15940
8F8U2O|2540
845453|9230
3T3R|3037
U78I5|3833
7Y77H7KZ2|1064
O8YY|4373
CMQZOJ0B71|-5003
DMV4L2P|3176
738|-10150
IP3KLM|-4536
3RK|-2067
985811|7198
134E2F5X|-2962
OB30|-466
4PEEY2|7958
A5369|447
531E44U5|-393
0UD83450CA|4908
39JUV|-202
7JQL082|-7029
3S8S44PG2|-9725
RF2|2168
729L32WF|8495
9H5W1|2696
TJ1|8008
FWZA|806
751FS2V|-1270
132W|11329
H7PNBQKJ|-3708
08XW5694N|-4680
VU8|-6259
LY43E92YN|7470
2070|1186
OJFV|8723
9428X55USY|3256
6F02C01|-314
2EA0|6415
P5BB4H38|7079
O3UU0O13BU|-4657
2I75947|-9845
68E2Q4|-13342
9CD2I|-3476
0Z6D0|-4562
79J|9114
CN2156|2026
B0K08H972|730
LW8SRYNH|-1930
3NZNWZK0B0|-5679
TIXT750|-8659
QG68|4270
234U33DAJ|-6547
9ZT4FLY|-13699
676O79834|2150
047451I|-8902
KABXY8Z|2882
2V5U|183
25CI|4042
IU0XPXRSN|-575
1C0LM9A7U|-16331
Q508G|2746
KF95|-1656
6UF93IFQAN|5948
LRG26Z7Z40|-10987
G41CY|-13448
VIKY|3768
Q52|-10151
QV42|533
57MTD65|-3994
6I82UUBW13|-7451
E350P17Z8|353
V2Z5Q|1917
FV3O3|5471
2H48U1T|-1450
6505K742L1|-5730
6Z38J050|-8935
V7364P|-9662
710|6824
33M416N|-15129
180|-10223
ZJ8BB896|-6528
0R1|-7239
620|3014
85E|9472
YR65T2E4JN|-10837
G82JQT66CG|-4337
4658|11883
5V96LM737|-3187
M59W7|-2776
JB572|-11780
5M1DH5|-1954
QFL40|854
0WK|12570
587|-1640
5IO54O01Y1|-4909
19460I1V|263
77X2C|5430
0T4|-15498
T013D93R|5010
65517U2|-5050
ON8TAFMRG|-11513
7005DHHU|3415
Q8ZC06YT0K|400
X97XK1IH9|6789
7J33R15C|6988
2KL5|8796
145|-2265
C5S50EC93|8606
0J7AP|-14240
23F|-4239
87U5EYOH1Q|-17540
G7R9P|1721
32U6556H62|-10425
6GI87O0H2|-299
24T996|-9977
VU8T|4322
8UM33|7744
Y9U4|-8698
QWJ|-6255
T5J6GTJX2|-2782
C75I534C|5972
3JAQBY|-7897
FN9QEJ1|-9341
NUWQNO|-7264
35G|-8098
097|12275
N68F|-10309
0971|-1763
Q2R|7486
18ZRUR4517|3340
ZDK521C|-282
1U4HQBAG|7065
9AJ4O|-3400
L1U|-6759
71UTITZ2T|-13330
2GDZL50|3176
X94Q04QH24|-12210
55TUHY2QX|-3457
3HF1|4026
7QY9C0Z3M|6303
51I|6429
7G936|-9949
5S9|13131
01SRJD40Y|1765
E4L963307R|-2720
32Y4Z4Y4K8|-11275
3250|3485
W06O5A307|1423
5FOZB|2389
4O3602I9|-2119
6L7|1057
553144JF81|-16285
N8Z8|-10159
M722Q|-8681
B71FZ555YM|-8496
0EGN|4553
0W8|-5031
1AAYTKN1C2|-7780
VNCIG7391|-514
9STGGFW3DI|5080
3J3SC|-6257
URBQ4OEG22|6583
04752F2|3555
13DF6R|1023
F8WO|-10606
A09665G4|-6137
H2B7GD69JH|6639
S380|3805
6074FFK1|9770
RQ13U1|-8027
7P7TM04|-9508
V4MJ0931L|-467
N8L5M|3175
2N8X4684R|-11219
2SYF87|3620
BWST60B9E|-6592
Y4O0659F59|813
81F2N2GY|11682
111HC67C5|-2608
40O6C|2985
IF947|2341
B4HM|-4758
4RE|-127
30HK|4572
P8VJ24L|-11679
4X07O|4484
X3QX7|12222
HVY|-3415
K2HJ6J6B6|-3575
7E4|-2412
2FA5VPN2B|2399
1WR2|4799
6ELT506N8Y|-6480
Q1TX525B2|1509
838Z7OC|3158
7V8X7NMN|-9363
6T7S8YV|-2955
GWR1SEL|502
MK1126PXT|1951
8O37|5877
F330SO192|-1040
95KTIV|-4640
8CKCE4B|-15357
O3D434E|-219
9O727W5S7|556
0D9|801
P375X9|-5422
M2S0XECUH1|3982
VA6H3|-3811
GL9RD8|-10321
6FJLCY|95
J9ADL7|11851
0I9|3318
M948T1C1|-8109
2Y37T0|-7435
4FG7|-10065
8HU1E4|8977
4S2TVMG2S|797
RFH9|-11323
A3ZT4WK|2649
I1V5R5LX|10550
41IS755|-7600
V7TS22|-12485
1K3E1LE|-12052
74PM88Q|-1309
58K|8728
845B7Q|-11515
3AQTM0ZHG1|-5405
M05UL7DW3|-1101
VFKT2Q0N|195
M7XT28A6|-4903
LQW8|-11031
P2UC9G7|908
28O8L1|-5911
5HGM3D9G27|70
QIJY5|-571
486|1396
F15Y241|-758
W5500E5|-3947
5UGIF3O|-6148
4J20N75K4|-12246
1EP5ZS73|7433
7D4O620|13833
78K0X34Z|-341
PDS|-12396
ILU89F4|5229
5VDB8|7341
SP0S3M2O|-6842
OMYKB3ZR3|4892
96B|-738
K4I7LZI9PB|-4040
7BEU2|-997
P2LT30991|4898
NR921W|-4408
ZUJJ1T|8266
THHMR688KR|13770
YS5B8|-4361
1W8M5|-4677
Z25|-9616
W8L96X|-13245
89E44F2W|-3151
713795|-6656
9E5L6S83|6618
86P9PV85B1|-11271
1FI761FEQW|54
744J17II|702
F942C5|-10308
AA61O5R|-619
81EU0703|-2596
03WP|-2993
CT6Y17R8|8808
9A0QOI160|-7170
SXJNV7TVQ7|851
25K35CIPR|2365
HF966178|890
94C8Z|14287
9B490I|-7198
YUJD|-9937
990228PXY|-6447
4L3SE4|4338
I05JQ0J|2252
QW2KN|365
P69|-15786
5D4985O6NQ|-9512
33R6|13158
SG4|-2805
232C23|12382
453|7101
763V|10516
9F88I2K|-6011
65AQWR9|-3788
Q7L0744M5|3404
1RX3|-926
LRF5L93850|2997
O6V|-6986
6982|11462
569N7GC07|-306
C7V|-2058
593|6780
M0408016J|-1092
U4GGNBQDYK|-2466
LZU|-9353
0521I3J9|431
H72RH|-10411
K25|-2221
58Z34|-5001
14R5O3O80|2632
802I9Z2K4E|-6146
HV3VI3|4214
3Q0DM2ZQAV|-1188
IFM51B712|2865
V3S28Y7YK|-9641
856|3343
IB44KIR|-261
873G883|4440
19F|-47
32JN237|3517
0X2B25P32|-3857
1ACQ|1177
K4966815|-15018
IXL7|-3972
I9Z|3343
SI49|-10196
LCU37|-9281
EU0288T|3127
7H23Y9|-1085
399XHN69|-6399
155|-763
WX3O97Y|-3581
D4917|11076
73RTMD|764
81BJ|8988
03033I|3587
VV0Z4|-5605
J5M2Q283|-16767
14XL27BL6|-7534
4MKB4DV|-8872
VJ8|-4964
91SZT|13147
KL2W3R00|-4768
X45LXY|-3395
635C1M8U|4348
09PEO0821|5366
SBX5S|-2427
Q06PE8I5|4035
SPE072Y1|1078
PZG5M0VN3I|4883
HSEIZ382I|5498
J80Z2W6D|3729
0998Q8|-2932
M01B5Z|-17013
17K7|3271
RRZ410|-1535
P4OY3138X6|7700
U4L|-3875
7XS7398|2462
693HH4J|-2675
W59|7202
208PS|-3288
28RG22|10150
7H8REX|-8273
JKC9JXK|-14057
453O1|1413
1CVYD9|-12029
E2QG5|7452
306K800|-528
V76M6|-5626
W5357MI|-6675
ES23G52FZ|2630
5929A|-16121
21EZO1ZX|-14688
9RLZ|-5752
311F|4188
KX3|-1812
6C49199|4320
OE3Q|4413
S6L7|5844
8WIY7T|7461
61IHVR|6054
074HUA|148
U827|6671
58Z9|1756
OBZ|-9167
WTIX0C|3457
L0D|5779
F8056W26BN|-7501
2E8|2575
3TW32S3O|-11692
NX733CY0Z|16
U50UL|-874
QPG|8126
7089V863|-313
R36D66PF1|2968
DZE|-9899
BGDPC52J|6203
0FS569N1|-6114
58UN0D589|-3252
IX5|3852
J609|-11855
9306RR|-3843
8AMB2QMD3|-6289
I92T7M5|-5434
MAX5|-3627
77Y|-1377
LX6VPC|11400
QM86C9E63|5623
4N43A|-460
0ENE3U|-1720
X1D|-10900
783G95X|-1098
1745882593|7984
H4HS|2970
34V2S|-11426
K2P387|574
23W8OFXP|-1428
PD82DB7|3096
C00|-11256
3TE07U|13051
OSYK|-7595
AB598L2|694
2T123|-8615
0CA|6918
PIJ16GRU|-1273
PR4B3VV4|4517
1JX3|10797
Q60OSOME3|13318
H138OR5|533
0WGQR2Z2|7256
A2W1F8021|-3164
RT719A7V|2174
EP6P8|-9338
7218MZ52|-4981
1805|-5592
P0ZH9I97IZ|-37
PVE43M6GS|570
06V1F8|-11088
96BI|6076
5NA816|4435
993|-7408
J6TV|-3525
T9Q9W5C10|-10998
81KZ0A26N|-7862
524|3354
R4390U|-10465
G520X4|-6098
6F1O5V|-7182
517K2|11037
57KP6|-9638
Q99F9ZS|-10233
EV0|-13172
999ZK|-6204
ULY010L540|-2307
H3CW6U0F|-8456
5IMCLIP56F|3188
Y42I7A3|-8128
08P5OS5W|7982
98895L6|-5903
4FLF|-4032
09IW|8421
GUR|-15328
GHU62W27|9061
X7716Q|-6567
9J0K76U26|-3136
88ZW|1246
15D48|-3996
61UIJ9AO2|-560
04L7|-9908
Q3JSDWQK|-4958
DT30S8|1453
N4L7UPS58|-13971
5EMX91L1Y|-8809
85BBA0P2|-1228
92J3BU909|276
8EQL21HW3|2010
04U7|-8129
7L120FIO|-4001
A8Y4UU|-11627
433CP39D0|-1522
4Y0LA0C0|-7791
0P2A88|-12470
68LS4|-5179
O751T|-492
9T91M9T|-5723
O4J5A6|-1912
1627|-6522
W3EF2IW3B|2705
RJKPSBL3M|6444
66U|-7307
X1260R2UD|-909
96XJP|-12226
FUD9|5405
ZY8Z3|-5211
045O54Y5W|-383
WB27UV85|4921
9O5|-820
495R|-7512
3338OU|-14910
R5E|1161
398KJJ|-7055
Y09EP8RR|8667
6X4517QT9E|-6996
318Y9|10479
KBNZ2FRY|3718
6UN90R|-5776
2Y661GD2|-3165
EKM7|2394
PP01|7507
21U70VMXJ|-13800
388C4RYK2Q|3127
G7F|-4720
41S9D3H4DY|-11730
32H6A|-3500
1U3|5107
2QL3817555|-137
8CIF39L|-4569
TNW42205|-3618
350B3VU|10085
W856OB31|-12479
7N25I796|577
E0PBN|-7336
0Y4P|-7719
F5YKA0Y2D|11750
702VE6XW|5802
FBH598ZBG|-3774
DYN4CT8A85|707
44A|-7470
69B0|6320
ESD3741|1485
111L2Q|4874
W8L4|-7986
52I4|-12545
2KPT|-2834
XB2F970YV9|7216
K0MUZ|11942
SS36PZZ|7553
QI0P4P51G|5806
8J4G2|-760
6BQ4|5705
59R5|-13457
91VI|-15884
42WH90P|-3950
BUAB|1332
7O6ZFN890|9227
6HPF|-12830
103|12844
23C4Y6|-7557
407|1133
11EZ9E|-12137
8D5I|-9295
8GY6D31|11236
Q8K|-10067
9HGFC0T1X2|-3173
MVB18332I2|2909
GUCFXS3|2318
30FEVK7Y3|-4165
YM214Q|3173
X7Q|1494
B9EO09O|-978
7W22HR0|105
8POKQ13WA|-8178
FE0R4|2455
C886406|-2145
50TK|1705
ANK|-5988
7NYU71J|-2063
3VD|4555
K27274RK|-4975
W0NTG|-5943
38PB142TNX|1379
0QQ6E2PX64|-5788
0Q45B|2193
64YO|-386
0SQ2053U8L|-6654
7N27|518
54P93HV|11768
4W097V395Q|-211
63U|-2061
Q02|-8502
X82370BJV1|11684
LMME|1572
X2212AU0|-14806
771|13306
RCCJ|14620
N4R6|-3319
YIUPL7B|-2058
K7449I8K|-3324
K8RT78|-1524
CXO00CM197|-9975
E8OKMW|-5547
8038232228|-10290
O7P98ND4|1009
4R4I80MYQJ|-5138
0AT|-2900
1421|1305
X63YJ1W7|8164
57V|6319
QF88|1177
Q8ZX|4322
DR27KLSLC|-8292
Q810X6D027|1098
5S3B|4870
B994Q|-871
A7180U|4146
J92X4L62N|-11857
337|-3974
CH9L7|-2888
2N5OGB5N|-6719
1AM|-6501
63X|3685
0C9OO|3177
IP7C5U|-4849
2IA1V1|-2108
3QW|-5227
U352ARLB09|13352
VZJ96K0|-12989
8720B|-180
866V7|8737
53KQ9C829U|-5990
9203Z39|-9828
1EN1ZM|6570
H96IV8|1043
XG0E889YU2|174
467CP4F6B4|3745
L009SA62|12959
821E62|3280
R96TD|2658
5BAYU|-6744
4916|76
U6WYNO5747|4909
8EN73|-494
55U069|3530
R9591H3M8|2162
6P6|3117
L994O5G9|-622
HFI2156|-8509
OO16SHI213|-755
CJDC8F9YS5|5200
BIUSP52|9036
VCQ|-4327
Z4B9|-5819
73GD1A|9033
54ZI927D94|8886
Z1GV1S32E|-6889
3242S0UZ|11091
J1GPL1600|-7102
528|6733
EL46P45IT|-158
SHK4|-9175
12H4I24C|-4092
8UGYYJ1Q|-3874
W72R728Y|-4463
B3EAV9|-3355
002ZEHVM|-11397
05SZ26OW|-7736
2ELQ6B|249
0A052G2P7|-5137
L073KQ1P|-6415
87X|-7434
S2BS|-3418
BE652|11679
H9XLAD60K|-5832
TO7ECFB7W|2163
QEG1V81D|-9757
7FLS6Y20|3981
M193R534R1|2435
56E226B3P|-4950
UTTKS573|-11487
AEAXO9JKV9|798
P61O7|805
X793|12360
0FS1DB5Z|-6147
301|9339
HR9|3749
6YOAZ12|-15678
4C2E|-15537
WG8W8G|1805
F65EOWQX5|-5553
25V|-1809
DK4F93C6|-1964
6113ZWO|2139
N6BV7|-2689
LB53|-2883
99K0K9|-15830
0976K1|-10760
V5296|8394
FM0J5MP|-4112
17S9D6B94|437
140K23|11951
5N4E931VI|-7763
93A1UW2|-11473
0Q14X5VL5G|-9253
6AR|-1377
8BWQ000L4E|443
4836O51|-2283
23T268Y|1930
8JIM56|-4661
80E8T|-363
IZV86Z|8475
9O4F|-9237
6A19A1|10531
2302A9|-12672
3CF|696
J82B31|7069
4R4S189N|7215
43D|52
2NT|-2669
46L9G640ST|-485
Q35|7367
H9U3|-2137
R06SN|7423
JEH9Z04NC|8191
MZ194|4300
6K5|10555
CS2A|-7092
F7A132R119|-2792
LZ63U|5089
1B8G|5725
QTZ50|8625
FN7|-947
W1E56Y|1771
NX8Q6D62FA|2706
E3L8GKKM4|755
D0U174J|8486
6FSB|9395
62BEA8N|-7968
AOMRL6|-5855
V3UBUO4|-604
DSE9BMU1S|7463
P9G25QR|6038
9QF9JT61LN|-4119
T5CMU98|-5857
M3A|7965
7I1096I|7082
I049A8H5S0|4245
M4JF4B46|-4413
CA7WA4A9V9|-14768
YD3H|-565
WV18L7|563
37G8|5889
8D3152N7|-11986
OMQX|-3012
SGV|-12399
730|-660
JDL25H8C|3973
UT2ON2|4024
73558B3|1239
Y9DR|-4162
A15U1|12023
NK2|-6833
11Z6A2|8781
NU0Z4UM7|-4637
Q308BQU|-262
GJS10W|14105
S4EYN06YR|7150
53OT30FA|-1599
2QS8E187|308
03BL636|5670
XW7V10|11103
R254C|-16596
7074U1M8SG|-6333
9QPXI|-4947
BBKJORK|-6204
SL0WUV|-11622
9K4|-2240
639|-9702
34F|3726
33N|-6550
64U0093|-3278
UPUOIP|3889
EHSKS|-1118
3R9|-29
7VS6U3HDO3|2595
5TCN5G7|2590
D9557PM5|-161
IXOIO|715
URIUB8YU83|3775
0D5VQ|-2201
U9707|-12535
0A484Y27V6|-4171
JPG7XMUGHP|-7344
3Q546D5Z|-6129
JRCL3|-15286
43G23|-4442
GNCJ8V8P|-14896
585BI6MM7L|10465
64A3SWM4V3|4563
3N884447|-9154
PQQ6U7PW|2529
K54S70A8E|11531
638530|-4048
Q6UC|3891
M0C|-6177
4049Z|-10011
334LX5240|2313
MA6U7P90|1886
9I0FTA|11128
G8B93|3157
X26Q67|-6205
Z4JLRR|-4208
P3V|-3944
840NK|-3883
P1P853SQJ|-11881
W038|315
66FR4562Y4|-7434
WH2G|-9382
995ULFK|-1066
LQNC5C|8797
150S|-8540
SZ25|752
0NY66EV98|-5578
75CR|-11336
6R17|-9226
8KKN0|9703
SZH6AQ|-2498
35P33M157|3702
XN3VR|-16162
1M6H9PIJ|3386
549|6177
P7VYICR|3718
547N3ZYXA|-12543
OL54U60|-433
5C5TC7B67U|-4532
522|-7031
K7Z|-9549
U1ZVGI4|5165
C28P78GOUK|8585
V6Y|7079
2IE7|2674
5FCQZYOP|3209
W65R36K4AI|-4615
KX6UR0B9N|9774
93S5H3DL0X|-359
1DXJDKETU|188
7G0U|-4826
495FY|7868
XT7HU1M173|-5383
74I392NJ35|2291
9Q9P488|9235
B1F4893N16|-15668
784M460FBO|-3074
681GMA763|3246
EV492|-1223
NG4|-7165
Q3U|1516
55X40U|-6899
3S5JUX|-15381
667S1JV7|-2693
5W0LFAVV2V|4417
BRV203S5|-10600
UC2D|6791
VFC3K64YA|-1388
4Y2RU3|-2300
90LX41ZH6X|-10721
KMW|-9243
B47Z8YYE53|-1476
4B53|-13366
FE0PQUJ|-533
1KN3H1V3|-7319
Z6Y398Q|11721
7410HB1|1981
QVJ27ZBL|-3808
24152P|315
FZQ80T|-14337
7Q72B9O|-8953
WZ1L|4900
KI6NE77LS|-2365
X645E64JFG|5193
9R1R0E|-14253
6DY|3990
N638|-8138
HFNSFTMW|-11340
9OU|-7649
V4C0J|11983
46IVT|-9991
67W7T225|-9725
DC768YT66|-13182
307|-9309
2CF69|-8361
1L8XC5KBY4|-6976
4T87T8|-8264
PY7C|2949
1W9OQB2|3145
E3S01|-1897
E07AS8W0|-2418
2LSA0SAS5|-1882
X05PD36|7971
O10H|-903
IHJQ215N|-11226
0F67RF68B|-11924
636|-1294
TON5SLOA|-11516
M3ZPA7|4758
089QX1|-11867
B8Q|4184
7K5AYB0NY0|-2697
LNX754676|1917
U5G8J2|-2289
6407Z4Z1N|-3555
Q98A87275|-7654
448YAFMA9|2599
VA8|-11034
NNH2691|-10235
WGQ3495VY9|-3237
466OL056I|-11828
939W50H4KI|-9246
51Y6C|6001
75W122H0D2|-11556
3Z697R42MN|8860
57J|-496
32KG5L|6960
925C128|-6892
